"","X","ID","day","beep","observationID","Proud","Success","Superior","Angry","Envious","Resentful","Ashamed","Insecure","Enthusiastic","Relaxed","Anxious","Sad"
"4345",4345,34,4,1,16,0.6,0.6,0,0,0,0,0,0.6,0.2,0.2,0,0
"4346",4346,34,4,2,17,0.6,0.8,0,0,0,0,0.2,0,0.6,1,0,0
"4347",4347,34,4,3,18,0.4,0.6,0,0,0,0,0,0,1,1,0,0
"4348",4348,34,4,4,19,0.6,0.8,0,0,0,0,0,0,1,1,0,0
"4349",4349,34,4,5,20,0.4,0.2,0,0,0,0,0,0,0.2,0.6,0,0.2
"4350",4350,34,5,1,21,0.2,0.2,0,0.2,0.2,0,0,0,0.6,1,0,0
"4351",4351,34,5,2,22,0.6,0.6,0,0,0,0,0,0,0.8,1,0,0
"4352",4352,34,5,3,23,0.6,0.6,0,0,0,0,0,0,0.6,1,0,0
"4353",4353,34,5,4,24,0.6,0.6,0,0,0,0,0,0,0.6,0.6,0,0
"4354",4354,34,5,5,25,0,0,0,0,0.2,0,0.2,0.2,0,0.8,0,0
"4355",4355,34,6,1,26,0.8,0.8,0,0,0,0,0,0.2,0.8,0.6,0,0
"4356",4356,34,6,2,27,0.6,0.8,0,0,0,0,0,0,0,0,0,0
"4357",4357,34,6,3,28,0.8,0.8,0,0,0,0,0,0,0.8,1,0,0
"4358",4358,34,6,4,29,0.6,0.8,0,0,0,0,0,0,0.8,1,0,0
"4359",4359,34,7,1,30,0.6,0.6,0,0,0,0,0,0,0.8,1,0,0
"4360",4360,34,7,2,31,0.8,0.8,0,0,0,0,0,0,0.8,1,0,0
"4361",4361,34,7,3,32,0.8,1,0,0,0,0,0,0,0.8,1,0,0
"4362",4362,34,7,4,33,0.8,0.8,0,0,0,0,0,0,0.8,0.8,0,0
"4363",4363,34,7,5,34,0.8,0.8,0,0,0,0,0,0,0.8,0.8,0,0.2
"4364",4364,34,7,6,35,0.6,0.6,0,0,0,0,0,0,0.8,1,0,0
"4365",4365,34,8,1,36,0.6,0.6,0,0,0,0,0,0,0.8,0.8,0,0
"4366",4366,34,8,2,37,0.6,0.8,0,0,0,0,0,0,0.8,1,0,0
"4367",4367,34,8,3,38,0.4,0.6,0,0,0,0,0,0,0.6,0.8,0,0
"4368",4368,34,8,4,39,0.6,0.6,0,0.2,0,0,0,0,0.6,0.8,0,0
"4369",4369,34,8,5,40,0.6,0.6,0,0,0,0,0,0,0.8,1,0,0
"4370",4370,34,8,6,41,0.6,0.6,0,0,0,0,0,0,0.8,1,0,0
"4371",4371,34,9,1,42,0.8,0.6,0.2,0,0,0,0,0.2,0.4,0.2,0,0
"4372",4372,34,9,2,43,0.8,0.8,0,0,0,0,0,0,0.8,0.8,0,0
"4373",4373,34,9,3,44,0,0.6,0,0,0,0,0,0.2,0.2,0.6,0,0
"4374",4374,34,9,4,45,0.6,0.8,0,0,0,0,0,0,0.8,0.8,0,0
"4375",4375,34,9,5,46,0.8,0.8,0,0,0,0,0,0,0.6,0.8,0,0
"4376",4376,34,9,6,47,0.8,0.8,0,0,0,0,0,0,0.8,0.8,0,0
"4377",4377,34,10,1,48,0.8,0.6,0,0,0,0,0,0,1,1,0,0
"4378",4378,34,10,2,49,0.6,0.6,0,0,0,0,0,0,0.8,0.8,0,0
"4379",4379,34,10,3,50,1,1,0,0,0,0,0,0,0.2,0.8,0,0
"4380",4380,34,10,4,51,0.8,0.8,0,0,0,0,0,0,1,1,0,0
"4381",4381,34,10,5,52,0.6,0.6,0,0,0,0,0,0,0.8,1,0,0
"4382",4382,34,10,6,53,0,0,0,0,0,0,0,0,0,0,0,0
"4383",4383,34,11,1,54,0.6,0.6,0,0,0,0,0,0,0.8,0.8,0,0
"4384",4384,34,11,2,55,0.8,0.8,0,0,0,0,0,0,1,1,0,0
"4385",4385,34,11,3,56,0.8,1,0,0,0,0,0,0,1,1,0,0
"4386",4386,34,11,4,57,0.2,0.6,0,0.6,0,0,0,0,0,0.6,0,0
"4387",4387,34,11,5,58,0.8,0.8,0,0,0,0,0,0.6,0.8,1,0,0
"4388",4388,34,12,1,59,0.8,0.8,0,0,0,0,0,0.2,0.8,0.8,0.2,0
"4389",4389,34,12,2,60,0.8,0.8,0,0,0,0,0,0,0.8,1,0,0
"4390",4390,34,12,3,61,0.6,0.8,0,0,0,0,0,0.2,0.6,0.6,0,0
"4391",4391,34,12,4,62,0.8,0.8,0,0,0,0,0,0.2,0.8,0.8,0.2,0
"4392",4392,34,12,5,63,0.6,0.6,0,0,0,0,0,0,0.8,1,0,0
"4393",4393,34,12,6,64,0.6,0.6,0,0,0,0,0.2,0.2,0.8,1,0,0
"4394",4394,34,13,1,65,0.6,0.8,0,0,0,0,0,0,0.6,0.8,0,0
"4395",4395,34,13,2,66,0.8,0.8,0,0,0,0,0,0,0.8,1,0,0
"4396",4396,34,13,3,67,0.6,0.6,0,0,0,0,0,0,0.8,1,0,0
"4397",4397,34,13,4,68,0.6,0.8,0,0,0,0,0,0,0.8,0.8,0,0
"4398",4398,34,13,5,69,0.8,0.8,0,0,0,0,0,0,0.8,0.8,0,0
"4399",4399,34,13,6,70,0.6,0.6,0,0,0,0,0,0,0.6,0.8,0,0
"4400",4400,34,14,1,71,0.2,0.6,0,0.6,0,0,0,0.8,0.6,0.2,0,0
"4401",4401,34,14,2,72,0.8,0.8,0,0,0,0,0,0,0.8,0.8,0,0
"4402",4402,34,14,3,73,0.4,0.4,0,0,0,0,0,0.8,0.2,0,0.6,0
"4403",4403,34,14,4,74,0.6,0.6,0,0,0,0,0,0,0.8,0.8,0,0.6
"4404",4404,34,14,5,75,0.6,0.6,0,0,0,0,0,0,0.8,0.8,0,0
"4405",4405,34,15,1,76,0.6,0.6,0,0,0,0,0,0,0.6,0.8,0,0
"4406",4406,34,15,2,77,0,0.8,0,0,0,0,0,0.6,0,0.8,0.6,0
"4407",4407,34,16,1,78,0.6,0.6,0,0,0,0,0,0.4,0.6,0.6,0,0
"4408",4408,34,16,2,79,0.6,0.6,0,0,0,0,0,0,0.8,0.8,0,0
"4409",4409,34,16,3,80,0,0.6,0,0,0,0,0,0,0.6,0.6,0,0
"4410",4410,34,17,1,81,0.4,0.4,0,0,0,0,0,0,0.6,0.8,0,0
"4411",4411,34,17,2,82,0.4,0.4,0,0,0,0,0,0,0.6,0.8,0,0
"4412",4412,34,17,3,83,0.8,0.8,0,0,0,0,0,0.2,1,0.6,0,0
"4413",4413,34,18,1,84,0.4,0.4,0,0,0,0,0.2,0,0.6,0.8,0,0
"4414",4414,34,18,2,85,0.6,0.6,0,0,0,0,0,0,0.8,0.8,0,0
"4415",4415,34,18,3,86,0.2,0.2,0,0,0,0,0,0,0.4,0.6,0,0
"4416",4416,34,18,4,87,0.8,0.8,0,0,0,0,0,0,0.8,0.6,0,0
"4417",4417,34,18,5,88,0.6,0.6,0,0,0,0,0,0,0.8,0.6,0,0
"4418",4418,34,18,6,89,0,0,0,0,0,0,0,0,0.6,0.6,0,0
"4419",4419,34,19,1,90,0.6,0.8,0,0,0,0,0,0.6,0,0.4,0,0
"4420",4420,34,19,2,91,0.8,0.6,0,0,0,0,0,0,0,0.6,0,0
"4421",4421,34,19,3,92,0.6,0.6,0.6,0.6,0,0,0,0,0.2,0.4,0,0
"4422",4422,34,19,4,93,0.8,0.8,0,0,0,0,0,0,0.8,1,0,0
"4423",4423,34,20,1,94,0.6,0.6,0,0,0.2,0,0,0.2,1,0.8,0,0
"4424",4424,34,20,2,95,0.6,0.6,0,0,0,0,0,0,0,0.6,0,0
"4425",4425,34,20,3,96,0.8,0.6,0,0,0,0,0,0,0.8,0.8,0,0
"4426",4426,34,20,4,97,0.8,0.8,0,0,0,0,0,0.4,0,0.4,0,0
"4427",4427,34,20,5,98,0,0,0.8,1,0,0,0.2,0.4,0,0.2,0,0
"4428",4428,34,21,1,99,0.4,0.8,0,0,0,0,0,0.6,0.8,0.6,0,0.4
"4429",4429,34,21,2,100,0.4,0.6,0,0,0,0,0,0.2,0.6,0.8,0,0.2
"4430",4430,34,21,3,101,0,0.4,0,0,0,0,0.2,0,0,0.6,0,0
"4431",4431,34,22,1,102,0.8,0.8,0,0,0,0,0,0,0.8,0.8,0,0
"4432",4432,34,23,1,103,0.4,0.6,0,0,0.8,0,0,0,0.6,0.6,0,0
"4433",4433,34,23,2,104,0.6,0.6,0,0,0,0,0,0,0.4,0.6,0,0
"4434",4434,34,23,3,105,0.2,0.2,0,0,0,0,0,0.6,0.6,0.6,0,0
"4435",4435,34,23,4,106,0.6,0.8,0,0.6,0,0,0,0,0.6,0.8,0,0
"4436",4436,34,24,1,107,0.6,0.6,0,0,0,0,0,0,0.8,1,0,0
"4437",4437,34,24,2,108,0.6,0.6,0,0,0,0,0,0,0.8,1,0,0
"4438",4438,34,24,3,109,0,0,0.4,0.2,0,0,1,0.2,0,0.6,0,0
"4439",4439,34,24,4,110,0.6,0.6,0.2,0.4,0,0,0.2,0,0.4,0.4,0,0
"4440",4440,34,25,1,111,0.6,0.6,0,0,0,0,0,0,0.6,0.8,0,0
"4441",4441,34,25,2,112,0.6,0.6,0,0,0,0,0,0,0.8,1,0,0
"4442",4442,34,25,3,113,0.6,0.6,0,0,0,0,0,0,0.6,0.8,0,0
"4443",4443,34,25,4,114,0.4,0.4,0,0,0,0,0,0.4,0.6,0.6,0,0
"4444",4444,34,26,1,115,1,1,0,0,0,0,0,0,0.8,0.8,0,0
"4445",4445,34,26,2,116,0.6,0.6,0,0,0,0,0,0,0.6,0.8,0,0
"4446",4446,34,27,1,117,0.6,0.6,0,0,0,0,0,0,0,0.6,0,0
"4447",4447,34,27,2,118,0,0.6,0,0,0,0,0,0,0.6,0.8,0,0
"4448",4448,34,27,3,119,0.6,0.6,0,0,0,0,0,0,0.6,0.8,0,0
"4449",4449,34,27,4,120,0,0,0,0,0,0,0.4,0,0,0.6,0,0
"4450",4450,34,28,1,121,0.4,0.6,0,0,0,0,0,0,0.8,0.8,0,0
"4451",4451,35,1,1,1,0.4,0.2,0.4,0,0,0,0,0,0.8,1,0,0
"4452",4452,35,2,1,2,0,0,0,0,0,0,0,0.2,0,0.4,0,0
"4453",4453,35,2,2,3,0,0,0,0,0,0,0,0,0,0.6,0,0
"4454",4454,35,2,3,4,0,0.2,0,0,0,0,0,0,0,0.2,0,0.2
"4455",4455,35,2,4,5,0,0.2,0,0,0,0,0,0,0.4,0.4,0,0.2
"4456",4456,35,3,1,6,0.4,0,0,0,0,0,0,0,0,0,0,0.8
"4457",4457,35,3,2,7,0,0.2,0,0,0,0,0,0,0,0.4,0,0.2
"4458",4458,35,3,3,8,0,0.2,0,0,0,0,0,0.2,0,0.4,0,0
"4459",4459,35,3,4,9,0,0,0,0,0,0,0,0,0,1,0,0
"4460",4460,35,3,5,10,0,0,0,0,0,0,0,0,0,0,0,1
"4461",4461,35,4,1,11,0.2,0.2,0,0,0,0,0,0,0,0.4,0,0.2
"4462",4462,35,4,2,12,0.6,0.6,0,0,0,0,0,0,0.2,0.8,0,0
"4463",4463,35,4,3,13,0,0,0,0,0,0,0,0,0.6,0.4,0,0
"4464",4464,35,4,4,14,0,0,0,0.2,0.2,0,0.2,0,0,0,0,1
"4465",4465,35,4,5,15,0,0,0,0,0.2,0,0,0.2,0,0.2,0,1
"4466",4466,35,5,1,16,0,0,0,0,0,0,0,0,0,0.6,0,0.8
"4467",4467,35,5,2,17,0,0,0,0.2,0,0,0,0.2,0,0.2,0,0.4
"4468",4468,35,5,3,18,0,0,0,0.2,0,0,0,0,0,0.4,0,0.4
"4469",4469,35,5,4,19,0,0,0,0,0,0,0.2,0.4,0,0.4,0,1
"4470",4470,35,5,5,20,0,0,0,0,0,0,0,0,0,0.2,0.2,1
"4471",4471,35,5,6,21,0,0.2,0,0,0,0,0,0.2,0,0,0,0.2
"4472",4472,35,6,1,22,0,0,0,0,0,0,0,0,0,0.4,0,0.2
"4473",4473,35,6,2,23,0.4,0.4,0,0,0,0,0,0,0.2,0.6,0,0.4
"4474",4474,35,6,3,24,0.2,0.2,0,0,0,0,0,0,0,0.4,0,0.4
"4475",4475,35,6,4,25,0,0,0,0,0,0,0,0.2,0,0.2,0,1
"4476",4476,35,6,5,26,0,0,0,0,0,0.2,0,0,0.2,0.6,0,0.2
"4477",4477,35,6,6,27,0,0,0,0,0,0,0,0,0,0.6,0,0.2
"4478",4478,35,7,1,28,0,0,0,0,0,0,0,0,0,1,0,0.4
"4479",4479,35,7,2,29,0,0,0,0,0,0,0,0.2,0,0.4,0,0.8
"4480",4480,35,7,3,30,0.2,0.4,0,0,0,0,0,0,0,0.4,0,0.2
"4481",4481,35,7,4,31,0.2,0.2,0,0,0,0,0,0,0,0.6,0,0.2
"4482",4482,35,7,5,32,0,0,0,0,0,0,0,0,0,0.6,0,0.2
"4483",4483,35,7,6,33,0,0,0,0,0,0,0,0,0,0.4,0,0.2
"4484",4484,35,8,1,34,0,0,0,0,0,0,0,0,0,0.8,0,0.2
"4485",4485,35,8,2,35,0.2,0.2,0,0,0,0,0,0,0,0.6,0,0.2
"4486",4486,35,8,3,36,0,0,0,0,0,0,0,0,0,0,0,1
"4487",4487,35,8,4,37,0,0,0,0,0,0,0,0,0,0,0,1
"4488",4488,35,8,5,38,0,0,0,0,0,0,0,0,0,0.2,0,0.2
"4489",4489,35,9,1,39,0,0,0,0,0,0,0,0,0,0,0,1
"4490",4490,35,9,2,40,0,0,0,0,0,0,0,0,0,0,0,1
"4491",4491,35,9,3,41,0,0.4,0,0,0,0,0,0,0,0,0,0.4
"4492",4492,35,9,4,42,0.4,0.2,0,0,0,0,0,0,0,0.4,0,0.8
"4493",4493,35,9,5,43,0.2,0.2,0,0,0,0,0,0,0,0.4,0,1
"4494",4494,35,9,6,44,0,0,0,0,0,0,0,0,0,0.2,0,0.8
"4495",4495,35,10,1,45,0,0,0,0,0,0,0,0.2,0,0.4,0,1
"4496",4496,35,10,2,46,0,0,0,0,0,0,0,0.2,0,0.2,0,1
"4497",4497,35,10,3,47,0,0,0,0,0,0,0,0.2,0,0.2,0,1
"4498",4498,35,10,4,48,0,0,0,0,0,0,0,0.2,0,0.2,0,1
"4499",4499,35,10,5,49,0,0,0,0,0,0,0,0.2,0,0.6,0,0.8
"4500",4500,35,11,1,50,0,0.2,0,0,0,0,0,0,0,0.2,0,1
"4501",4501,35,11,2,51,0,0,0,0,0,0,0,0,0,0.6,0,1
"4502",4502,35,11,3,52,0.2,0,0,0,0,0,0,0,0,0.6,0,0.8
"4503",4503,35,11,4,53,0,0,0,0,0,0,0,0.2,0,0.4,0,0.6
"4504",4504,35,11,5,54,0,0,0,0,0,0,0,0,0,0.4,0,1
"4505",4505,35,11,6,55,0,0,0,0,0,0,0,0,0,0.2,0,0.6
"4506",4506,35,12,1,56,0.2,0.2,0,0,0,0,0,0.4,0,0.4,0,1
"4507",4507,35,12,2,57,0.2,0.2,0,0,0,0,0,0,0,0.2,0,1
"4508",4508,35,12,3,58,0,0,0,0.2,0,0,0,0.2,0,0.2,0,0.6
"4509",4509,35,12,4,59,0,0,0,0,0,0,0,0.2,0,0.4,0,0.8
"4510",4510,35,13,1,60,0,0,0,0,0,0,0,0,0,0.4,0,0.6
"4511",4511,35,13,2,61,0,0,0,0.2,0,0,0,0.2,0,0.2,0,0.6
"4512",4512,35,13,3,62,0,0,0,0.2,0,0,0,0.2,0,0,0,0.6
"4513",4513,35,13,4,63,0,0,0,0,0,0,0,0,0,0.6,0,0.6
"4514",4514,35,13,5,64,0,0.2,0,0,0,0,0,0.2,0,0.4,0,0.6
"4515",4515,35,13,6,65,0.2,0.2,0,0,0,0,0,0,0,0.4,0,0.6
"4516",4516,35,14,1,66,0,0,0,0,0,0,0,0,0,0.6,0,0.4
"4517",4517,35,14,2,67,0.2,0.2,0,0,0,0,0,0,0,0.2,0,0.4
"4518",4518,35,14,3,68,0,0,0,0,0,0,0,0.2,0,0.6,0,0.4
"4519",4519,35,14,4,69,0,0,0,0.2,0,0,0,0,0,0.2,0,0.4
"4520",4520,35,15,1,70,0.2,0,0,0,0,0,0,0,0,1,0,0.2
"4521",4521,35,15,2,71,0,0.2,0,0,0,0,0.2,0,0,0.8,0,0
"4522",4522,35,15,3,72,0,0,0,0,0,0,0,0,0,0.8,0,0
"4523",4523,35,15,4,73,0,0,0,0,0,0,0,0,0.2,0.6,0,0
"4524",4524,35,15,5,74,0,0,0,0,0,0,0,0,0,0.6,0,0
"4525",4525,35,15,6,75,0,0.2,0,0,0,0,0,0.2,0.2,0.8,0,0
"4526",4526,35,16,1,76,0.4,0.4,0,0,0,0,0,0,0.4,0.8,0,0
"4527",4527,35,16,2,77,0,0,0,0,0,0,0,0.2,0,1,0,0
"4528",4528,35,16,3,78,0,0,0,0.2,0,0,0,0,0,0.8,0,0
"4529",4529,35,16,4,79,0,0.2,0,0,0,0,0,0,0,1,0,0
"4530",4530,35,16,5,80,0.2,0.2,0,0,0,0,0,0,0.2,1,0,0
"4531",4531,35,16,6,81,0,0,0,0,0,0,0,0,0,1,0,0
"4532",4532,35,17,1,82,0,0,0,0,0,0,0,0,0,1,0,0
"4533",4533,35,17,2,83,0,0,0,0,0,0,0,0,0,1,0,0
"4534",4534,35,18,1,84,0,0,0,0,0,0,0,0.2,0,1,0,0.2
"4535",4535,35,18,2,85,0,0.2,0,0,0,0,0,0.2,0,0.8,0,0
"4536",4536,35,18,3,86,0,0,0,0,0,0,0,0,0,1,0,0.2
"4537",4537,35,18,4,87,0.4,0.8,0.6,0,0,0,0,0,0.8,0.2,0,0
"4538",4538,35,19,1,88,0,0,0,0.2,0,0,0,0,0,0.8,0,0
"4539",4539,35,19,2,89,0,0,0,0,0,0,0,0,0.4,1,0,0
"4540",4540,35,19,3,90,0,0.2,0,0,0,0,0,0,0,1,0,0
"4541",4541,35,19,4,91,0,0,0,0,0,0,0,0,0,1,0,0
"4542",4542,35,19,5,92,0,0.2,0,0,0,0,0,0.2,0,0.8,0,0
"4543",4543,35,19,6,93,0,0,0,0,0,0,0,0.2,0,1,0,0
"4544",4544,35,20,1,94,0,0,0,0,0.2,0,0.2,0,0.6,0.8,0,0.2
"4545",4545,35,20,2,95,0,0,0,0,0,0,0,0,0.2,1,0,0
"4546",4546,35,20,3,96,0,0,0,0.2,0,0,0,0,0.2,0.4,0,0.2
"4547",4547,35,20,4,97,0,0,0,0.2,0,0,0,0,0.2,1,0,0
"4548",4548,35,20,5,98,0,0,0,0.2,0,0,0,0,0,0.4,0,0
"4549",4549,35,21,1,99,0,0.2,0,0,0,0,0,0,0,1,0,0
"4550",4550,35,21,2,100,0,0.2,0.2,0.2,0,0,0,0,0,0.6,0,0
"4551",4551,35,21,3,101,0,0,0,0,0,0,0,0,0,1,0,0
"4552",4552,35,21,4,102,0,0,0,0,0,0,0,0,0,1,0,0
"4553",4553,35,21,5,103,0.4,0,0,0,0,0,0,0,0,1,0,0
"4554",4554,35,21,6,104,0,0,0,0,0,0,0,0,0,1,0,0
"4555",4555,35,22,1,105,0.2,0,0,0,0,0,0,0,0,1,0,0
"4556",4556,35,22,2,106,0,0,0,0,0,0,0,0,0.4,1,0,0
"4557",4557,35,22,3,107,0,0.2,0,0,0,0,0,0,0.4,1,0,0
"4558",4558,35,22,4,108,0,0,0,0,0,0,0,0,0,1,0,0
"4559",4559,35,23,1,109,0,0,0,0,0,0,0,0,0.2,1,0,0
"4560",4560,35,23,2,110,0,0.2,0,0,0,0,0,0,0,1,0,0
"4561",4561,35,23,3,111,0.2,0,0,0,0,0,0,0,0,1,0,0
"4562",4562,35,23,4,112,0,0,0,0,0,0,0,0,0,0.8,0,0
"4563",4563,35,23,5,113,0.2,0,0,0,0,0,0,0,0,0.8,0,0
"4564",4564,35,24,1,114,0,0,0,0,0,0,0,0,0,1,0,0
"4565",4565,35,24,2,115,0,0,0,0,0,0,0,0,0,1,0,0
"4566",4566,35,24,3,116,0,0.2,0,0,0,0,0,0,0,1,0,0
"4567",4567,35,24,4,117,0,0,0,0,0,0,0.2,0,0,1,0,0
"4568",4568,35,24,5,118,0,0,0,0,0,0,0,0,0,1,0,0
"4569",4569,35,25,1,119,0,0.2,0,0,0,0,0,0,0,1,0,0
"4570",4570,35,25,2,120,0,0.2,0,0.2,0,0,0,0,0,1,0,0.2
"4571",4571,35,25,3,121,0,0,0,0,0,0,0,0,0.2,1,0,0
"4572",4572,35,25,4,122,0,0.2,0,0,0,0,0,0,0.2,1,0,0
"4573",4573,35,25,5,123,0,0,0,0,0,0,0,0,0,1,0,0
"4574",4574,35,26,1,124,0,0,0,0,0,0,0,0,0,1,0,0
"4575",4575,35,26,2,125,0,0,0,0,0,0,0,0,0.2,1,0,0
"4576",4576,35,26,3,126,0,0,0,0.2,0,0,0,0,0,1,0,0
"4577",4577,35,26,4,127,0,0,0,0,0,0,0,0,0,1,0,0
"4578",4578,35,26,5,128,0,0,0,0,0,0,0,0,0.2,1,0,0
"4579",4579,35,27,1,129,0,0.2,0,0,0,0,0,0,0,0.8,0,0
"4580",4580,35,27,2,130,0,0.2,0,0,0,0,0,0,0,1,0,0
"4581",4581,35,27,3,131,0.4,0.2,0,0,0,0,0,0,0.4,1,0,0
"4582",4582,35,27,4,132,0,0,0,0,0,0,0,0,0,1,0,0
"4583",4583,35,28,1,133,0,0,0,0,0,0,0,0,0,0.8,0,0
"4584",4584,35,28,2,134,0.4,0.2,0,0,0,0,0,0,0,0.8,0,0
"4585",4585,35,28,3,135,0,0.2,0,0,0,0,0,0,0,1,0,0
"4586",4586,35,28,4,136,0,0,0,0,0,0,0,0,0,1,0,0
"4587",4587,35,28,5,137,0,0,0,0.4,0,0,0,0,0,0.6,0,0
"4588",4588,36,1,1,1,0,0.4,0.2,0,0,0,0,0,0.4,0.8,0,0
"4589",4589,36,1,2,2,0,0,0,0,0,0,0,0,0.4,0.8,0,0
"4590",4590,36,1,3,3,0.2,0.2,0,0,0,0,0,0,0,0.8,0,0
"4591",4591,36,2,1,4,0,0,0,0,0,0,0,0,0,0.6,0,0
"4592",4592,36,2,2,5,0.2,0.2,0,0,0,0,0,0,0,0,0,0
"4593",4593,36,2,3,6,0.4,0.4,0,0,0,0,0,0,0.2,0.8,0,0
"4594",4594,36,2,4,7,0.4,0.6,0,0,0,0,0,0,0.2,0.6,0,0
"4595",4595,36,3,1,8,0.2,0.2,0.2,0,0,0,0,0,0.4,1,0,0
"4596",4596,36,3,2,9,0.2,0.2,0.2,0,0,0,0.6,1,0.4,0.6,0,0
"4597",4597,36,3,3,10,0.4,0.2,0,0,0,0,0,0,0,0,0,0
"4598",4598,36,3,4,11,0.2,0.6,0,0,0,0,0,0,0,0,0,0
"4599",4599,36,4,1,12,0.4,0.2,0,0,0,0,0,0,0.4,0.6,0,0
"4600",4600,36,4,2,13,0.4,0.4,0,0,0,0,0,0,0.4,1,0,0
"4601",4601,36,4,3,14,0.2,0.2,0,0,0,0,0,0,0.8,1,0,0
"4602",4602,36,5,1,15,0.2,0.2,0,0,0,0,0,0,0.6,1,0,0
"4603",4603,36,5,2,16,0.2,0.2,0,0,0,0,0,0,0.4,0.4,0,0
"4604",4604,36,5,3,17,0.2,0.4,0,0,0,0,0,0,0.4,0.6,0,0
"4605",4605,36,5,4,18,0.2,0.6,0,0,0,0,0.4,0.4,0.6,0.4,0,0
"4606",4606,36,6,1,19,0,0.2,0,0.4,0,0,0,0,0.4,0.6,0,0
"4607",4607,36,6,2,20,0.2,0.4,0,0,0,0,0,0,0.8,0.6,0,0
"4608",4608,36,6,3,21,0.2,0.6,0,0,0,0,0,0,0.4,1,0,0
"4609",4609,36,6,4,22,0,0,0,0,0,0,0,0,0.4,0.6,0,0
"4610",4610,36,7,1,23,0,0.2,0.2,0.6,0,0,0.4,0.4,0.4,0.2,0,0
"4611",4611,36,7,2,24,0,0.2,0.2,0,0,0,0.6,0.2,0,0.4,0,0
"4612",4612,36,7,3,25,0.4,0.4,0,0,0,0,0,0,0.2,0.8,0,0
"4613",4613,36,7,4,26,0.2,0.4,0,0,0,0,0,0,0.2,0.8,0,0
"4614",4614,36,8,1,27,0.4,0.2,0.2,0,0,0,0,0,0.4,0.6,0,0
"4615",4615,36,8,2,28,0.4,0.4,0,0,0,0,0,0,0.4,0.6,0,0
"4616",4616,36,8,3,29,0.2,0.2,0,0,0.4,0,0,0,0.2,0.6,0,0
"4617",4617,36,8,4,30,0.4,0.4,0,0,0,0,0,0,0.4,0.8,0,0
"4618",4618,36,8,5,31,0,0.6,0,0.6,0,0.2,0.4,0.4,0,0,0.2,0
"4619",4619,36,8,6,32,0,0,0,0,0,0,0,0,0.6,0.8,0,0
"4620",4620,36,9,1,33,0.4,0.4,0,0,0,0,0,0,0.2,0.6,0,0
"4621",4621,36,9,2,34,0,0,0,0,0,0,0,0,0.4,0.8,0,0
"4622",4622,36,9,3,35,0.2,0.2,0,0,0,0,0,0,0.4,0.6,0,0
"4623",4623,36,9,4,36,0,0,0.6,0.2,0,0,0,0,0.4,0.6,0,0
"4624",4624,36,10,1,37,0,0,0,0,0.2,0,0.2,0,0.4,0.6,0,0
"4625",4625,36,10,2,38,0.6,0.4,0,0.2,0,0,0,0.2,0.4,0.2,0,0
"4626",4626,36,11,1,39,0.2,0,0,0,0,0,0,0,0.6,0.6,0,0
"4627",4627,36,11,2,40,0,0,0.4,0.4,0,0,0.4,0.2,0.2,0.4,0,0
"4628",4628,36,12,1,41,0,0,0,0,0,0,0,0,0.4,1,0,0
"4629",4629,36,12,2,42,0,0,0.2,0,0,0,0,0,0.4,1,0,0
"4630",4630,36,13,1,43,0,0,0.2,0,0,0,0,0.2,0.4,0.6,0,0
"4631",4631,36,13,2,44,0.2,0.2,0,0,0.2,0,0,0,0.4,0.8,0,0
"4632",4632,36,13,3,45,0.2,0.2,0.4,0.4,0,0,0,0,0.2,0.4,0,0
"4633",4633,36,13,4,46,0.2,0.4,0,0,0,0,0,0,0.6,0.8,0,0
"4634",4634,36,14,1,47,0,0,0,0,0,0,0,0,0.4,0.6,0,0
"4635",4635,36,14,2,48,0.2,0.2,0,0,0.4,0,0,0,0.4,0.6,0,0
"4636",4636,36,14,3,49,0,0,0,0,0,0,0,0,0.4,1,0,0
"4637",4637,36,14,4,50,0.6,0.2,0,0,0,0,0.4,0.4,0,0.4,0.4,0
"4638",4638,36,14,5,51,0.4,0.4,0.4,0,0,0,0,0,0.4,0.4,0,0
"4639",4639,36,14,6,52,0,0,0.2,0,0,0,0,0,0.4,0.6,0,0
"4640",4640,36,15,1,53,0.2,0.2,0,0,0,0,0,0,0.6,1,0,0
"4641",4641,36,15,2,54,0.2,0.4,0,0,0,0,0,0,0.6,0.8,0,0
"4642",4642,36,15,3,55,0.2,0.6,0,0,0,0,0,0,0.4,1,0,0
"4643",4643,36,15,4,56,0.2,0.2,0.2,0,0,0,0,0,0.4,0.4,0,0
"4644",4644,36,15,5,57,0.2,0,0.4,0,0,0,0,0,0.6,0.6,0,0
"4645",4645,36,15,6,58,0,0,0,0,0,0,0,0,0.2,0.8,0,0
"4646",4646,36,16,1,59,0.2,0.2,0,0,0,0,0,0,0.4,0.6,0,0
"4647",4647,36,16,2,60,0.2,0,0.4,0,0,0,0,0,0.4,0.4,0,0
"4648",4648,36,16,3,61,0.6,0.2,0.4,0,0,0,0,0,0.4,0.4,0,0
"4649",4649,36,16,4,62,0,0,0.6,0,0,0,0,0,0.2,1,0,0
"4650",4650,36,16,5,63,0,0,0,0,0,0,0,0,0,1,0.4,0
"4651",4651,36,17,1,64,0,0,0.2,0.2,0,0,0,0,0.4,0.4,0,0
"4652",4652,36,17,2,65,0,0,0,0,0,0,0,0,0.4,0.8,0,0
"4653",4653,36,17,3,66,0,0.6,0,0,0,0,0,0,0.2,1,0,0
